GRCode,short name,clade,genus,trivial,subnames,subnames,taxon_author,date,senior synonym,,,
GR3009,Gym.linn,graptolite,Gymnograptus,linnarssoni,*,*,(Moberg),1896,*,,,
GR5562,Gym.ret.cf,graptolite,Gymnograptus,retioloides,cf,*,Tammekund et al,2010,*,,,
GR5335,Had.cune,graptolite,Haddingograptus,cuneatus,*,*,Chen,2016,*,,,
GR1121,Had.eury,graptolite,Haddingograptus,eurystoma,*,*,(Jaanusson),1960,*,,,
GR5576,Had.fin,graptolite,Haddingograptus,finneyi,nomen nudum,*,(Gutierrez-Marco),dissertation,*,,,
GR5336,Had.flex,graptolite,Haddingograptus,flexibilis,*,*,Chen,2016,*,,,
GR1400,Had.hapl,graptolite,Haddingograptus,haplus,*,*,(Jaanusson),1960,*,,,
GR1122,Had.inte,graptolite,Haddingograptus,intermedius,*,*,(Berry),1964,*,,,
GR3551,Had.lupe,graptolite,Haddingograptus,luperus,*,*,(Jaanusson),1960,*,,,
GR3550,Had.maen,graptolite,Haddingograptus,maennili,*,*,Goldman,*,*,,,
GR1120,Had.oliv,graptolite,Haddingograptus,oliveri,*,*,(Boucek),1973,*,,,
GR5337,Had.tari,graptolite,Haddingograptus,tarimensis,*,*,Chen,2016,*,,,
GR4087,Had?parv,graptolite,Haddingograptus?,parvus,*,*,(Gurley),*,*,,,
GR2607,Hal.bimu,graptolite,Hallograptus,bimucronatus,*,*,(Nicholson),1869,*,,,
GR5338,Hal.echi,graptolite,Hallograptus,echinatus(Chen),*,*,Chen,2016,*,,,
GR2809,Hal.inut,graptolite,Hallograptus,inutilis,*,*,(Hall),1865,*,,,
GR1192,Hal.mucr,graptolite,Hallograptus,mucronatus,mucronatus,*,Hall,1847,*,,,
GR2811,Hal.nobi,graptolite,Hallograptus,nobilis,*,*,Elles_&_Wood,1908,*,,,
GR3315,Hal.nsp1,graptolite,Hallograptus,nsp1,*,*,Podhalanska,1980,*,,,
GR3529,Hed.jani,graptolite,Hedrograptus,janischewskyi,*,*,Obut,1949,*,,,
GR4227,Hed.tran,graptolite,Hedrograptus,scalaris,transgrediens,*,(Waern),1948,*,,,
GR5066,Hir.com,graptolite,Hirsutograptus,comantis,*,*,Chaletzkaya,1960,*,,,
GR4928,Hir.elo,graptolite,Hirsutograptus,elongatus,*,*,check,*,*,,,
GR5064,Hir.jid,graptolite,Hirsutograptus,jideliensis,*,*,Koren_&_Mikhaylova,1980,*,,,
GR5067,Hir.jin,graptolite,Hirsutograptus,jinyangensis,*,*,Ye,1978,*,,,
GR3166,Hir.long,graptolite,Hirsutograptus,longispinosus,*,*,Koren&Rickards,1996,*,,,
GR2218,Hir.sini,graptolite,Hirsutograptus,sinitzini,*,*,(Chaletskaya),1960,*,,,
GR5074,Hir.ten,graptolite,Hirsutograptus,tenuis,*,*,Fan_et_al,in prep,*,,,
GR5065,Hir.tub,graptolite,Hirsutograptus,tuberculatus,*,*,Nicholson,1869,*,,,
GR1871,Hol.bovi,graptolite,Holmograptus,bovis,*,*,Williams_&_Stevens,*,*,,,
GR1026,Hol.lent,graptolite,Holmograptus,lentus,*,*,(T_rnquist),1911,*,,,
GR1061,Hol.lept,graptolite,Holmograptus,leptograptoides,*,*,(Monsen),1937,*,,,
GR3222,Hol.nspO,graptolite,Holmograptus,nsp,*,*,Ortega_&_Rickards,2003,*,,,
GR3898,Hal.nspA,graptolite,Holmograptus,nspA,*,*,Jackson_&_Lenz,2006,*,,,
GR2977,Hol.serp,graptolite,Holmograptus,serpens,*,*,Brussa,1997,*,,,
GR5489,Hol sp.A,graptolite,Holmograptus,sp.A,Williams&Stevens_1988,*,Williams&Stevens,1988,*,,,
GR1105,Hol.spin,graptolite,Holmograptus,spinosus,*,*,(Ruedemann),1904,*,,,
GR3102,Hol.dean,graptolite,Holograptus,deani,*,*,Elles_&_Wood,1902,*,,,
GR2098,Hol.expa,graptolite,Holograptus,expansus,*,*,Holm,1881,*,,,
GR2380,Hol.atra,graptolite,Holoretiolites,atrabecularis,*,*,Kozlowska-Dawidziuk,1995,*,,,
GR2379,Hol.erra,graptolite,Holoretiolites,erraticus,*,*,*,*,*,,,
GR2818,Hol.laws,graptolite,Holoretiolites,lawsoni,*,*,Holland_Rickards_&_Warren,1969,*,,,
GR2377,Hol.manc,graptolite,Holoretiolites,mancki,*,*,(Munch),1931,*,,,
GR2378,Hol.manc,graptolite,Holoretiolites,manckoides,*,*,Kozlowska-DAwidziuk,1995,*,,,
GR3880,Hol.simp,graptolite,Holoretiolites,simplex,*,*,Eisenack,*,*,,,
GR4147,Hun.typi,graptolite,Hunanodendrum,typicum,*,*,Mu_et_al,*,*,,,
GR2096,Hun.copi,graptolite,Hunnegraptus,copiosus,*,*,Lindholm,1991,*,,,
GR3291,Hun.novu,graptolite,Hunnegraptus,novus,*,*,(Berry),1964,*,,,
GR5567,Hus.ang,graptolite,Hustedograptus,angustifolius,*,*,(J Hall),1859,*,,,
GR4288,Hus.bulm,graptolite,Hustedograptus,bulmani,*,*,Mitchell_Brussa_&_Maletz,2008,*,,,
GR4083,Hus.dash,graptolite,Hustedograptus,dashabensis,*,*,*,*,*,,,
GR4082,Hus.dent,graptolite,Hustedograptus,denticulatus,*,*,*,*,*,,,
GR5508,Hus n.,graptolite,Hustedograptus,n.sp1,narrow,*,Goldman,unpublished,*,,,
GR3545,Hus.nota,graptolite,Hustedograptus,notabilis,*,*,*,*,*,,,
GR4076,Hus.nsp.,graptolite,Hustedograptus,nsp,*,*,Zhang_et_al,2007,*,,,
GR3544,Hus.prop,graptolite,Hustedograptus,propinquus,*,*,(Hadding),1913,*,,,
GR5482,Hus quensp,graptolite,Hustedograptus,quebecensis,n.sp.,Maletz_2009a,Maletz,2009a,*,,,
GR1090,Hus.tere,graptolite,Hustedograptus,teretiusculus,*,*,(Hisinger)_,1840,*,,,
GR3226,Hus.toer,graptolite,Hustedograptus,toernquisti,*,*,*,*,*,,,
GR3555,Hus.upla,graptolite,Hustedograptus,uplandicus,*,*,(Wiman),1895,*,,,
GR1116,Hus.vika,graptolite,Hustedograptus,vikarbyensis,*,*,(Jaanusson),1960,*,,,
GR3397,Hut.bill,graptolite,Huttagraptus,billegravensis,*,*,Koren_&_Bjerreskov,1997,*,,,
GR3274,Hut.incu,graptolite,Huttagraptus,incurvus,*,*,Koren_&_Bjerreskov,*,*,,,
GR4262,Hut.nina,graptolite,Huttagraptus,ninae,*,*,Koren_&_Bjerreskov,1997,*,,,
GR3399,Hut.nsp2,graptolite,Huttagraptus,nsp2,*,*,Koren_&_Bjerreskov,1997,*,,,
GR3682,Hut.prae,graptolite,Huttagraptus,praematurus,*,*,(Toghill),1968,*,,,
GR3276,Hut.prae,graptolite,Huttagraptus,praestrachani,*,*,(Hutt_&_Rickards),*,*,,,
GR4286,Hut.soli,graptolite,Huttagraptus,solidus,*,*,Storch_&_Feist,2008,*,,,
GR5340,Ino.plum,graptolite,Inocaulis,plumulosus,*,*,Hall,1852,*,,,
GR5341,Iso.affi,graptolite,Isograptus,affinis,*,*,Xiao_Xia_et_Wang,1985,*,,,
GR5343,Iso.appr,graptolite,Isograptus,approximatus,*,*,Xiao_Xia_et_Wang,1985,*,,,
GR5479,Iso cad,graptolite,Isograptus,caduceus, divergens,*,Harris,*,*,,,
GR4377,Iso.prim,graptolite,Isograptus,caduceus,primula,*,Harris,1933,*,,,
GR5485,Iso ele,graptolite,Isograptus,elegans,*,*,Tzaj,*,*,,,
GR2670,Iso.forc,graptolite,Isograptus,forcipiformis,sensu_Harris,*,*,*,*,,,
GR1064,Iso.gibb,graptolite,Isograptus,gibberulus,*,*,(Nicholson),1875,*,,,
GR5346,Iso.inte,graptolite,Isograptus,intermedius,*,*,Huang_et_Xiao,1983,*,,,
GR5480,Iso man,graptolite,Isograptus,manubriatus,*,*,(T.S.Hall),*,*,,,
GR3628,Iso.maxi,graptolite,Isograptus,maximodivergens,*,*,(Harris),1933,*,,,
GR5520,Iso mer,graptolite,Isograptus,mercutio,sp.nov.,Schmidt-Guendal_1994,Schmidt-Guendal,1994,*,,,
GR5347,Iso.nanu,graptolite,Isograptus,nanus,*,*,Ruedemann,1904,*,,,
GR4763,Iso.nsp.,graptolite,Isograptus,nsp,*,*,Maletz_&_Ahlberg,2011,*,,,
GR3329,Iso.nsp1,graptolite,Isograptus,nsp1,*,*,Maletz,2005,*,,,
GR3330,Iso.nsp2,graptolite,Isograptus,nsp2,*,*,Maletz,2005,*,,,
GR3289,Iso.para,graptolite,Isograptus,paraboloides,*,*,Tzaj,*,*,,,
GR2581,Iso.prim,graptolite,Isograptus,primulus,*,*,Harris,1933,*,,,
GR5486,Iso red,graptolite,Isograptus,reduncus,*,*,Tzaj,*,*,,,
GR4337,Iso.rigi,graptolite,Isograptus,rigidus,*,*,*,*,*,,,
GR2287,Iso.scan,graptolite,Isograptus,scandens,*,*,*,*,*,,,
GR2582,Iso.spin,graptolite,Isograptus,spinifer,*,*,Keble_&_Benson,*,*,,,
GR3929,Iso.spin,graptolite,Isograptus,spinosus,*,*,Spjeldnaes,*,*,,,
GR2584,Iso.tenu,graptolite,Isograptus,tenuis,*,*,Harris,1933,*,,,
GR1098,Iso.dive,graptolite,Isograptus,victoriae,divergens,*,Harris,1933,*,,,
GR4472,Iso.div!,graptolite,Isograptus,victoriae,divergens,sensu_Zhang,*,*,*,,,
GR1062,Iso.luna,graptolite,Isograptus,victoriae,lunatus,*,Harris,1933,*,,,
GR1097,Iso.maxi,graptolite,Isograptus,victoriae,maximus,*,Harris,1933,*,,,
GR1014,Iso.vict,graptolite,Isograptus,victoriae,victoriae,*,Harris,1933,*,,,
GR4470,Iso.vic!,graptolite,Isograptus,victoriae!,sensu_Mu,*,Mu_et_al,1962,*,,,
GR3219,Iso.dile,graptolite,Isograptus?,dilemma,*,*,Williams_&_Stevens,1988,*,,,
GR5348,Jan.cons,graptolite,Janograptus,conspicus,*,*,Ni,1983,*,,,
GR3390,Jan.grac,graptolite,Janograptus,gracilis,*,*,Ekstrom,*,*,,,
GR4663,Jan.peru,graptolite,Janograptus,peruviensis,*,*,Lemon_&_Cranswick,1956,*,,,
GR4665,Jan.peti,graptolite,Janograptus,petilus,*,*,Berry,1960,*,,,
GR5104,Jia.alab.,graptolite,Jiangxigraptus,alabamensis,*,*,(Ruedemann),1908,*,,,
GR5103,Jia.bisp.,graptolite,Jiangxigraptus,bispiralis,*,*,(Ruedemann),1947,*,,,
GR5106,Jia.div.bic.,graptolite,Jiangxigraptus,divaricatus,bicurvatus,*,(Ruedemann),1908,*,,,
GR5105,Jia.div.,graptolite,Jiangxigraptus,divaricatus,divaricatus,*,(Hall),1859,*,,,
GR5349,Jia.exil,graptolite,Jiangxigraptus,exilis,*,*,(Elles_&_Wood),1904,*,,,
GR5110,Jia.gur.A.,graptolite,Jiangxigraptus,gurleyi,A,*,(Finney),1977,*,,,
GR5109,Jia.gur.gur.,graptolite,Jiangxigraptus,gurleyi,gurleyi,*,"(Lapworth),_then_Gurley_1896",1896,*,,,
GR5113,Jia.int.,graptolite,Jiangxigraptus,intortus,*,*,(Lapworth),1880,*,,,
GR5350,Jia.mui,graptolite,Jiangxigraptus,mui,*,*,Yu&Fang,1966,*,,,
GR5111,Jia.para.,graptolite,Jiangxigraptus,parallelus,*,*,(Obut_and_Sobolevskaya),1964,*,,,
GR5112,Jia.salop.,graptolite,Jiangxigraptus,salopiensis,*,*,Elles_and_Wood,1904,*,,,
GR5108,Jia.sex.sex.,graptolite,Jiangxigraptus,sextans,sextans,*,(Hall),1847,*,,,
GR5114,Jia.und.,graptolite,Jiangxigraptus,undatus,*,*,Ni,1991,*,,,
GR5107,Jia.vag.,graptolite,Jiangxigraptus,vagus,*,*,(Hadding),1913,*,,,
GR2444,Jis.lind,graptolite,Jishougraptus,lindholmae,*,*,Beckly_&_Maletz,1991,*,,,
GR2442,Jis.mui,graptolite,Jishougraptus,mui,*,*,Geh,1988,*,,,
GR2443,Jis.novu,graptolite,Jishougraptus,novus,*,*,Beckly_&_Maletz,1991,*,,,
GR4303,Jis.nspA,graptolite,Jishougraptus,nspA,*,*,*,*,*,,,
GR4454,Jis.sepa,graptolite,Jishougraptus,separatus,*,*,*,*,*,,,
GR4032,Jis.undu,graptolite,Jishougraptus,undulatus,*,*,(Chen_&_Xia),1979,*,,,
GR1187,Kal.ovat,graptolite,Kalpinograptus,ovatus,*,*,(Hall),1902,*,,,
GR1110,Kal.para,graptolite,Kalpinograptus,parallelus,*,*,(Ni),*,*,,,
GR3565,Kal.spir,graptolite,Kalpinograptus,spiroptenus,*,*,Jiao,1977,*,,,
GR3599,Keb.gemi,graptolite,Keblograptus,geminus,*,*,Maletz,2004,*,,,
GR3466,Kia.bulm,graptolite,Kiaerograptus,bulmani,*,*,(Thomas),*,*,,,
GR3581,Kia.heng,graptolite,Kiaerograptus,hengshanensis,*,*,Lin,1981,*,,,
GR4096,Kia.kiae,graptolite,Kiaerograptus,kiaeri,*,*,(Monson),1925,*,,,
GR3484,Kia.kutc,graptolite,Kiaerograptus,kutchini,*,*,Jackson_&_Lenz,2003,*,,,
GR5496,Kia lau,graptolite,Kiaerograptus,lauzonensis,*,*,Erdtmann,*,*,,,
GR3242,Kia.magn,graptolite,Kiaerograptus,magnus,*,*,*,*,*,,,
GR3607,Kia.minu,graptolite,Kiaerograptus,minutus,*,*,*,*,*,,,
GR3485,Kia.nspA,graptolite,Kiaerograptus,nspA,*,*,Jackson_&_Lenz,2003,*,,,
GR3477,Kia.peel,graptolite,Kiaerograptus,peelensis,*,*,Jackson,1974,*,,,
GR4003,Kia.pris,graptolite,Kiaerograptus,priscus,*,*,(Mu),1963,*,,,
GR3096,Kia.quas,graptolite,Kiaerograptus,quasimodo,*,*,Rushton,1981,*,,,
GR4002,Kia.stel,graptolite,Kiaerograptus,stelcki,*,*,(Jackson),1974,*,,,
GR4300,Kia.stoe,graptolite,Kiaerograptus,stoermeri,*,*,*,*,*,,,
GR1046,Kia.supr,graptolite,Kiaerograptus,supremus,*,*,Lindholm,*,*,,,
GR3583,Kia.tayl,graptolite,Kiaerograptus,taylori,*,*,(Hall),1899,*,,,
GR4776,?Kia.sup,graptolite,Kiaerograptus?,supremus,*,*,Maletz,2011,*,,,
GR2573,Kin.chap,graptolite,Kinnegraptus,chapmani,*,*,Keble_&_Harris,1934,*,,,
GR5351,Kin.grac,graptolite,Kinnegraptus,gracilis,*,*,Chen_in_Mu_et_al,1979,*,,,
GR3564,Kin.insu,graptolite,Kinnegraptus,insuetus,*,*,(Keble_&_Benson),1928,*,,,
GR2574,Kin.kinn,graptolite,Kinnegraptus,kinnekullensis,*,*,Skoglund,1961,*,,,
GR4301,Kin.mult,graptolite,Kinnegraptus,multiramosus,*,*,*,*,*,,,
GR3913,Kin.recl,graptolite,Kinnegraptus,reclinatus,*,*,Jackson_&_Lenz,2000,*,,,
GR4930,Kor.ang,graptolite,Korenograptus,angustifolius,*,*,(Chen_&_Lin),1978,*,,,
GR4933,Kor.gui,graptolite,Korenograptus,guizhouensis,*,*,(Chen_&_Lin),1978,*,,,
GR4936,Kor.ill,graptolite,Korenograptus,illustris,*,*,(Koren_&_Mikhailova),1980,*,,,
GR4935,Kor.jer,graptolite,Korenograptus,jerini,*,*,(Koren_&_Melchin),2000,*,,,
GR4937,Kor.lac,graptolite,Korenograptus,laciniosus,*,*,(Churkin_&_Carter),1970,*,,,
GR4938,Kor.lan,graptolite,Korenograptus,lanpheri,*,*,(Churkin_&_Carter),1970,*,,,
GR4939,Kor.lin,graptolite,Korenograptus,lingulatus,*,*,check,*,*,,,
GR5073,Kor.long,graptolite,Korenograptus,longus,*,*,Chen_&_Lin,1978,*,,,
GR5069,Kor.lung,graptolite,Korenograptus,lungmaensis,*,*,Sun,1933,*,,,
GR4962,Kor.nsp.,graptolite,Korenograptus,nsp,*,*,Fan_&_Melchin__ms,*,*,,,
GR5070,Kor.pseu,graptolite,Korenograptus,pseudotamariscus,*,*,Fan_et_al,in prep,*,,,
GR5075,Kor.rob,graptolite,Korenograptus,robustus,*,*,Fan_et_al,in prep,*,,,
GR5071,Kor.sim,graptolite,Korenograptus,similaris,*,*,Fan_et_al,in prep,*,,,
GR4953,Kor.ugur,graptolite,Korenograptus,ugurensis,*,*,(Koren_&_Melchin),2000,*,,,
GR1374,Lag.acin,graptolite,Lagarograptus,acinaces,*,*,(T_rnquist),1899,*,,,
GR3123,Lag.inex,graptolite,Lagarograptus,inexpeditus,*,*,Obut_&_Sobolevskaya,*,*,,,
GR1965,Lag.prae,graptolite,Lagarograptus,praeacenaces,*,*,Cuerda__Rickards_et_al,1988,*,,,
GR4551,Lag?nsp,graptolite,Lagarograptus?,nsp,*,*,Melchin,1989,*,,,
GR2962,Lap.gray,graptolite,Lapworthograptus,grayae,*,*,(Lapworth),1876,*,,,
GR2965,Lap.knoc,graptolite,Lapworthograptus,knockensis,*,*,(Elles_&_Wood),1913,*,,,
GR3701,Lap.sing,graptolite,Lapworthograptus,singularis,*,*,(T_rnquist),*,*,,,
GR1134,Las.hark,graptolite,Lasiograptus,harknessi,*,*,(Nicholson),1867,*,,,
GR4039,Las.jian,graptolite,Lasiograptus,jiangxiensis,*,*,*,*,*,,,
GR2825,Las.pusi,graptolite,Lasiograptus,pusillus,*,*,Ruedemann,1947,*,,,
GR5509,Las spin,graptolite,Lasiograptus,spinatus,*,*,*,*,*,,,
GR4345,Las?spin,graptolite,Lasiograptus?,spinatus,*,*,*,*,*,,,
GR2288,Lax.irre,graptolite,Laxograptus,irregularis,*,*,Harris_&_Thomas,1941,*,,,
GR2575,Lax.shel,graptolite,Laxograptus,shellyi,*,*,Henderson,1983,*,,,
GR2222,Lep.ampl,graptolite,Leptograptus,annectans,amplectans,*,*,*,*,,,
GR4398,Lep.anne,graptolite,Leptograptus,annectans,annectans,*,(Walcott),*,*,,,
GR3594,Lep.asce,graptolite,Leptograptus,ascendens,*,*,*,*,*,,,
GR2183,Lep.extr,graptolite,Leptograptus,extremus,*,*,Mu_&_Zhang,*,*,,,
GR2595,Lep.arcu,graptolite,Leptograptus,flaccidus,arcuatus,*,Elles_&_Wood,*,*,,,
GR3596,Lep.gran,graptolite,Leptograptus,grandis,*,*,*,*,*,,,
GR2173,Lep.mace,graptolite,Leptograptus,macer,*,*,"Elles_&_Wood (sensu Mu, 1993)",1903,*,Species identity needs to be checked . Chinese material raised to species level by Mu (1993),,
GR2254,Lep.plan,graptolite,Leptograptus,planus,*,*,Chen in Mu,1993,*,,,
GR3308,Lep.inci,graptolite,Leptograptus,validus,incisus,*,*,*,*,not in dataset,,
GR5090,Lev.aus,graptolite,Levisograptus,austrodentatus,austrodentatus,*,(Harris&Keble),1932,*,,,
GR5322,Lev.majo,graptolite,Levisograptus,austrodentatus,major,*,(Mu),1979,*,,,
GR5095,lev.bif,graptolite,Levisograptus,biformatus,*,*,(Chen),1982,*,,,
GR4963,Lev.den,graptolite,Levisograptus,dentatus,*,*,(Brongniart),1828,*,,,
GR5327,Lev.pusi,graptolite,Levisograptus,dentatus,pusillus,*,(Hsu),1934,*,,,
GR5096,lev.int,graptolite,Levisograptus,intersitus,*,*,(Harris_&_Thomas),1935,*,,,
GR5094,lev.pri,graptolite,Levisograptus,primus,*,*,(Legg),1976,*,,,
GR5091,Lev.she,graptolite,Levisograptus,shelvensis,*,*,(Bulman),1963,*,,,
GR5093,lev.sin,graptolite,Levisograptus,sinicus,*,*,(Mu&Lee),1958,*,,,
GR5098,lev?dic,graptolite,Levisograptus?,dicellograptoides,*,*,(Maletz),1998,*,,,
GR5099,lev?mic,graptolite,Levisograptus?,microdentatus,*,*,(Chen),1982,*,,,
GR5100,lev?pra,graptolite,Levisograptus?,praesextans,*,*,"(Mu,_Ge,_&_Yin)",*,*,,,
GR5097,lev?sin,graptolite,Levisograptus?,sinodentatus,*,*,(Mu&Lee),1958,*,,,
GR5434,Lev.?sino,graptolite,Levisograptus?,sinodentatus,obesus,*,(Li),1983,*,,,
GR2984,Lin.oran,graptolite,Linograptus,orangensis,*,*,Rickards_et_al,1995,*,,,
GR3208,Lin.intr,graptolite,Linograptus,posthumus,introvertus,*,Rickards_&_Wright,1997,*,,,
GR1569,Lin.post,graptolite,Linograptus,posthumus,posthumus,*,Richter,1875,*,,,
GR1747,Lin.tenu,graptolite,Linograptus,posthumus,tenuis,*,Jaeger,*,*,,,
GR3357,Lit.fusi,graptolite,Lithuanograptus,fusiformis,*,*,Paskevicius,1976,*,,,
GR3131,Lit.mini,graptolite,Lithuanograptus,minimus,*,*,*,*,*,,,
GR3689,Lit.rich,graptolite,Lituigraptus,richteri,*,*,(Perner),*,*,,,
GR4240,Lit.urce,graptolite,Lituigraptus,urceolus,*,*,(Richter),*,*,,,
GR2372,Lob.cirr,graptolite,Lobograptus,cirrifer,*,*,Urbanek,1966,*,,,
GR5050,Lob.cla,graptolite,Lobograptus,claudiae,*,*,Koren',1992,*,,,
GR2373,Lob.bico,graptolite,Lobograptus,expectatus,bicornis,*,Urbanek,1966,*,,,
GR1600,Lob.expe,graptolite,Lobograptus,expectatus,expectatus,*,Urbanek,1960,*,,,
GR2367,Lob.imit,graptolite,Lobograptus,imitator,*,*,Urbanek,1966,*,,,
GR2370,Lob.inve,graptolite,Lobograptus,invertus,*,*,Urbanek,1966,*,,,
GR4184,Lob.jere,graptolite,Lobograptus,jeremii,*,*,Rickards_et_al,2003,*,,,
GR2978,Lob.cuda,graptolite,Lobograptus,progenitor,cudalensis,*,Rickards_et_al,1995,*,,,
GR1596,Lob.prog,graptolite,Lobograptus,progenitor,progenitor,*,Urbanek,1966,*,,,
GR1523,Lob.scan,graptolite,Lobograptus,scanicus,*,*,Tullberg,1883,*,,,
GR2371,Lob.amph,graptolite,Lobograptus,scanicus,amphirostris,*,Urbanek,1966,*,,,
GR1982,Lob.para,graptolite,Lobograptus,scanicus,parascanicus,*,Kuhne,1955,*,,,
GR1593,Lob.sher,graptolite,Lobograptus,sherrardae,*,*,(Sherwin),1975,*,,,
GR1598,Lob.simp,graptolite,Lobograptus,simplex,*,*,Urbanek,*,*,,,
GR3085,Lob.angu,graptolite,Lobograptus?,angustus,*,*,Lenz,1995,*,,,
GR3070,Lob.clau,graptolite,Lobograptus?,claudiae,*,*,Koren,*,*,,,
GR1590,Lob.corn,graptolite,Lobograptus?,cornuatus,*,*,Lenz,1993,*,,,
GR3991,Log.flag,graptolite,Loganograptus,flagellatus,*,*,Cuerda_et_al,1997,*,,,
GR2067,Log.grac,graptolite,Loganograptus,gracilis,*,*,Mu,*,*,,,
GR3982,Log.leei,graptolite,Loganograptus,leei,*,*,Hsu,*,*,,,
GR2059,Log.loga,graptolite,Loganograptus,logani,*,*,(Hall)Elles_&_Wood,1858,*,,,
GR2346,Log.pert,graptolite,Loganograptus,logani,pertenuis,*,Ruedemann,1904,*,,,
GR4415,Log.sini,graptolite,Loganograptus,logani,sinicus,*,Mu,*,*,,,
GR2539,Log.rect,graptolite,Loganograptus,rectus,*,*,Harris_&_Thomas,1940,*,,,
GR5352,Log.uni,graptolite,Loganograptus,uniformis,*,*,Mu,1957,*,,,
GR2148,Lon.ovat,graptolite,Lonchograptus,ovatus,*,*,Tullberg,1880,*,,,
GR3332,Mae.schm,graptolite,Maeandrograptus,schmalenseei,*,*,Moberg,1892,*,,,
GR3598,Mae.sino,graptolite,Maeandrograptus,sinosus,*,*,Maletz,2004,*,,,
GR1985,Mas.grac,graptolite,Mastigograptus,gracillimus,*,*,Lesq,*,*,,,
GR1933,Med.caut,graptolite,Mediograptus,cautleyensis,*,*,(Rickards),1965,*,,,
GR1934,Med.flex,graptolite,Mediograptus,flexuosus,*,*,(Tullberg),1883,*,,,
GR1928,Med.flit,graptolite,Mediograptus,flittoni,*,*,Loydell_&_Cave,1996,*,,,
GR1931,Med.inco,graptolite,Mediograptus,inconspicuus,*,*,(Boucek),1931,*,,,
GR1930,Med.morl,graptolite,Mediograptus,morleyae,*,*,Loydell_&_Cave,1996,*,,,
GR2323,Med.remo,graptolite,Mediograptus,remotus,*,*,(Boucek),*,*,,,
GR2322,Med.vitt,graptolite,Mediograptus,vittatus,*,*,(Storch),*,*,,,
GR5076,Met.bic,graptolite,Metabolograptus,bicaudatus,*,*,(Chen_&_Lin),1978,*,,,
GR5077,Met.daed,graptolite,Metabolograptus,daedalus,*,*,(Mu_&_Ni),1983,*,,,
GR4919,Met.extr,graptolite,Metabolograptus,extraordinarius,*,*,(Sobolevskaya),1974,*,,,
GR4920,Met.min,graptolite,Metabolograptus,minor,*,*,(Huang),1982,*,,,
GR3439,Met.moye,graptolite,Metabolograptus,moyeroensis,*,*,(Obut),1955,*,,,
GR4921,Met.ojs,graptolite,Metabolograptus,ojsuensis,*,*,(Koren_and_Mikhailova),1980,*,,,
GR4922,Met.parv,graptolite,Metabolograptus,parvulus,*,*,(Lapworth),1900,*,,,
GR4923,Met.pers,graptolite,Metabolograptus,persculptus,*,*,(Salter),1865,*,,,
GR4925,Met.rhiz,graptolite,Metabolograptus,rhizinus,*,*,(Li_&_Yang),1983,*,,,
GR5040,Met.sib,graptolite,Metabolograptus,sibiricus,*,*,(Obut),1955,*,,,
GR4926,Met.wang,graptolite,Metabolograptus,wangjiawanensis,*,*,(Mu_&_Lin),1984,*,,,
GR5078,Met.nan,graptolite,Metabolograptus?,nanjingensis,*,*,(Chen_&_Lin),1978,*,,,
GR4924,Met.psv,graptolite,Metabolograptus?,pseudovenustus,*,*,(Legrand),1986,*,,,
GR4945,Met.vegr,graptolite,Metabolograptus?,pseudovenustus,group,*,*,*,*,,,
GR5492,Mab.sco,graptolite,Metabrograptus,scoticus,*,*,Strachan,1990,*,,,
GR3691,Met.hube,graptolite,Metaclimacograptus,hubeiensis,*,*,(Nigp),*,*,,,
GR1686,Met.hugh,graptolite,Metaclimacograptus,hughesi,*,*,(Nicholson),1869,*,,,
GR3159,Met.hugB,graptolite,Metaclimacograptus,hughesi,sensu_Bulman&Ric,*,*,*,*,,,
GR2326,Met.khab,graptolite,Metaclimacograptus,khabakovi,*,*,Koren_&_Rickards,*,*,,,
GR3693,Met.mini,graptolite,Metaclimacograptus,minimus,*,*,Paskevicius,*,*,,,
GR4277,Met.nsp1,graptolite,Metaclimacograptus,nsp1,*,*,Storch_&_Serpagli,2008,*,,,
GR3117,Met.orie,graptolite,Metaclimacograptus,orientalis,*,*,(Obut_&_Sobolevskaya),*,*,,,
GR5079,Mcl.pict,graptolite,Metaclimacograptus,pictus,*,*,(Koren_&_Mikhaylova),1980,*,,,
GR2227,Met.robu,graptolite,Metaclimacograptus,robustus,*,*,Cuerda_et_al,1988,*,,,
GR2778,Met.slal,graptolite,Metaclimacograptus,slalom,*,*,Zalasiewicz,1968,*,,,
GR1758,Met.undu,graptolite,Metaclimacograptus,undulatus,*,*,(Kurck),1882,*,,,
GR2540,Mim.muta,graptolite,Mimograptus,mutabilis,*,*,Harris_&_Thomas,1940,*,,,
GR5353,Mim.ten,graptolite,Mimograptus,tenuis,*,*,Chen,2016,*,,,
GR1932,Mon.adun,graptolite,Monoclimacis,adunca,*,*,Boucek,1931,*,,,
GR4133,Mon.arcu,graptolite,Monoclimacis,arcuata,*,*,Mu_et_al,*,*,,,
GR1926,Mon.basi,graptolite,Monoclimacis,basilica,*,*,(Lapworth),1880,*,,,
GR1912,Mon.cren,graptolite,Monoclimacis,crenulata,*,*,(Elles_&_Wood),1911,*,,,
GR2324,Mon.defl,graptolite,Monoclimacis,deflecta,*,*,(Boucek),*,*,,,
GR2317,Mon.dire,graptolite,Monoclimacis,directa,*,*,Zalasiewicz_et_al,1995,*,,,
GR4380,Mon.flex,graptolite,Monoclimacis,flexa,*,*,Loydell_et_al,2008,*,,,
